Product Name,Sales_2022,Sales_2023
silly string,738552.8,769149.14
arm floaties,655001.6,644699.33
book bins,533613.6,560854.96
baby beach tent,1005111.4,1009815.22
pc games,386178.9,442498.57
smart smoke detector,4318014,4285161.90
turkey fryer,3523904.8,3545901.42
wheel bearing,3083893.5,2984278.84
swing,7208772.5,7299236.50
pull down closet rod,119637.8,129801.59
full overlay cabinet hinges,65048.1,73264.50
50 amp generator plug,93494.7,90646.24
70 quart storage bins with lids,113963.7,128087.74
6 inch binder,146315.1,165235.60
full pillow top mattress,268720.5,269462.39
60w led light bulbs soft white,74042.8,91192.02
instant hot water heater under sink,141571.9,159230.90
iv tubing,313301.9,325891.81
desktop charging station,94142,96757.67
hotel collection sheets,213435.7,238958.36
homeopathy kit,153153.5,161051.50
cheese straws,155622.7,168734.89
yellow comforter set king,131198.8,72250.46
little tikes basketball,172621.5,196073.85
soft batch cookies,183204.2,192978.91
pattern weights,71203.8,94679.53
adzuki beans,123457.4,136020.50
welding apron,182035.3,172063.03
trumpet tuner,186594.1,206336.40
tenor ukulele,286847.6,293005.71
valentines day blanket,109533.9,127312.21
valet stand,192755.8,208452.30
taotronics massage gun,340771.1,368817.28
key chains for crafts,102947.1,109336.68
massage office chair,268282.6,279638.70
storage box with handle,82934,79235.84
samsung rs25j500dsr water filter,824418.3,830313.04
9v battery connector,115651,97231.29
boat trailer,263206,282234.34
wine bottle labels,100798.1,114292.25
cans,426296.2,396767.37
tune squad jersey kids,105669.2,86503.66
kefir grains,179403.7,203073.26
ballerina costume,110639.1,75159.97
masking tape 1 inch,412635.6,404006.28
fluffy heels,81998,34603.34
st augustine grass seed,408865.2,430012.06
bendy straws,200223.2,172341.37
toddler probiotic,508547.5,508696.66
wood lamp,312503.8,301108.93
small box,82415.6,109995.05
gorilla ladders,544356.4,587033.38
stop leak,418301.3,448097.64
drum coffee table,392262.3,376531.27
monkey feet weight lifting,171062.5,223423.39
gun safe accessory,568713.1,543789.74
clear choice rescue cleanse,754298.7,742270.14
camaro accessories,622941,616820.87
bracelet string,276227,289986.10
folding saw,498126.4,528174.81
thin blue line flag,572399,584231.21
protein breakfast,1471091.8,1402473.96
flower girl gift,479967.5,456593.55
smoothing serum for hair,1070369.4,1072394.86
miraculous ladybug costume,555662,599207.42
needle felting kit,814631.1,822673.19
magsafe stand,1094278.4,1094690.11
sex toys - machines & devices,665511.6,737982.13
doc mcstuffins toys,1435194,1514136.65
bread pan,1846109.2,1836809.81
curtain lights,1832040.4,1828195.01
posters,371887.6,689508.96
vital proteins collagen peptides,11402985,11187161.08
kid tablet for girl,61806.8,89543.10
pyrex 3 cup rectangular,123964.3,142221.81
unna boot,206547,219015.67
gosund smart dimmer switch,171539.2,196873.55
b12 energy,101162.6,108572.49
suntheanine,177612.5,196405.08
24v to 12v converter,122973.4,139808.43
1 gallon grow bags,105197.6,114969.78
raspberry pi 4 power supply,93411.2,93241.57
keurig supreme reusable k cup,112937.6,132339.22
lawn mower battery charger,168643.8,187376.29
ski sets for women,72321.6,24857.78
organic calcium,301122.1,314945.65
hanger hooks,59772.8,72040.26
down throw blankets,164400.5,166061.35
tomato paste tube,198085.8,198615.44
refrigerant recovery tools,989435,1004682.94
oat milk vanilla,237092.5,226256.61
yoga chair,216948.9,244958.07
sous vide vacuum sealer,468293.1,491710.07
purse with built in wallets,99873.1,79658.46
beige duvet cover,170205.3,165896.78
clorox wipes travel packs,332471.9,339844.75
orange golf balls,391340.6,392573.93
forearm sleeve,100772.3,69920.59
aladdin lamp,116424.9,116148.53
pocket magnifying glass,180011.7,176908.27
samsung a21 screen protector,253948,253091.45
sand trucks,203560.3,216680.41
white metal bed frame full,480737.7,484693.70
riding lawn mower cover,537297.4,535276.38
capezio leotard women,207813.1,163693.67
star of david necklace for men,214468.7,202734.09
6x9 subwoofer,437984.6,451603.52
orange towels,351662.5,342332.55
soccer rebounder,880524.5,886553.75
internet radio,353696.6,374339.32
patio table covers,414061.4,405751.39
affirm,143731.7,183328.04
its a 10 deep conditioner,720689.5,714179.71
organic pesticides for vegetable garden,458364.4,472237.09
3 way switch,509152.6,513491.47
train sets for adults,506244.7,510610.17
hollow knight,276528.4,300046.15
small metal fan,472863.9,493977.15
serving platters and trays for parties,215725,189377.81
sister necklaces,438530.1,416469.97
small bites,516134,482797.38
paint brushes for kids,792057.9,741286.46
24 months girls clothes,713066.4,620862.95
heads up display for cars,163381.2,206140.23
golf belt,813425.8,801412.16
japanese mayo,299214.9,334684.64
tire sealant,1092720.5,1077571.13
fluoride toothpaste,1362130.1,1307201.28
cat ear headphones,911743.6,954895.61
mini locker,676565,712648.81
cigars to smoke,707912.7,750884.73
chafing dish buffet set,4611312.5,4637055.49
jasmine rice,3864382.5,3633052.57
curling shampoo,2210522,2190745.60
wrench set,4287533.5,4399072.14
semi tire changing tools,257759.6,265650.56
sig romeo and juliet combo,149029.6,175091.68
13x5.00-6 flat free tire and wheel,80890.3,100892.75
navy tissue paper,72990.7,86495.12
leak seal tape,174424.4,196226.49
treadmill cover,112304.8,123775.85
cat 6e ethernet cable 1000ft,576326.2,594578.19
funny finger painting kit and book,75991.1,28859.33
schoolhouse light fixture,137020.7,145883.02
bottle tree,193874.2,218095.44
canadian snacks,186490.1,199798.12
swim rings,142482.2,167917.81
molecular model kit,265956.6,285673.07
medical clamps,81666,68066.18
valve spring compressor,246301.6,257427.10
wall mount faucet,540197.5,511640.05
mortal kombat nintendo switch,183991.8,212987.37
navy duvet cover,277070,264512.10
syrup bottles,95861.2,113733.23
refractometer,361587.4,388067.38
h13 hepa filter,250184.5,272216.24
rack mount power strips,682103.2,686289.29
no pooping dog signs for yard,326097,304760.80
deep drawer organizer,199973.2,189470.49
super glue accelerator,308559.7,313616.62
motorola edge plus case,198811.1,174333.24
ronaldo jersey kids,152434.9,141301.94
wrought iron patio furniture,553299.6,537468.36
pickling spices,328911.2,340766.84
s21 ultra wallet case,425389.9,347703.23
snowboots,348469.8,219887.63
yugioh card sleeve,268985.4,261464.93
unicorn lunch box for girls,346133.7,290391.02
harp,789341.8,823600.66
grass patch,1186344.4,1181962.30
veterinarian kit for kids,847659.7,873057.80
asus rog strix g15,3550979.8,3552334.55
dog dress,348968.9,342145.11
baby travel essential,426093.2,414904.87
wine bottles,1237512,1253446.81
canning pot,2103164,2124244.02
garage door screen,2159047.5,2182725.83
fly fishing,1199298.8,1236422.72
door locks for kids safety,823748.7,813648.82
bench scraper,958437.9,936788.44
240hz monitor,6112516,6139623.34
toddler colors,2436074.8,2313263.50
gamecube controller,3828285.8,3888327.53
adhesive remover,2487456.5,2375723.65
pomeranian food,4735684.5,4759418.80
msi,22578942,22494866.05
exfoliating gloves,1106406.9,1223643.81
fingerboard,2862093.5,2967618.16
hakko soldering tips,95754,114402.96
dumborc,67171.1,92521.48
barn door rollers,116918.7,123858.67
paper shredder without basket,200006.7,221561.37
rope hoist,104740.6,119004.88
shovel holder,112061.2,125531.38
movie poster frame,103439.1,127131.15
myq-g0303-sp,83742.8,115667.27
lymphatic drainage ginger foot soak,16561.4,-26367.27
scotch extreme mounting tape,83473.9,101772.31
36 inch monitor,281011.4,300503.71
welding pliers,148420.2,166430.46
d2s hid bulbs,231786,248464.32
blue storage bags,382506.4,376006.51
felt storage basket,92353.2,86166.90
trailer door latch,132240.1,123542.10
mead making kit,288164.8,309636.82
sba3 brace,104637.3,115290.84
yellow desk chair,235810.3,227395.73
pencil eraser for artist,102419.3,119742.82
ear muffs for kids,155060.1,150036.72
pin brush for dogs,240448.5,235993.37
hot tub skimmer,239429,246083.25
countertop water filter,435644.7,455889.59
jute runner,344364.3,338552.53
shark party favors,235178.1,218337.16
police badge,147887.4,168404.68
swim diapers size 2,306965.8,311012.84
whole 30 approved foods,550343.5,480952.45
catalytic converter cleaner,478462,495571.53
cork coasters,313696.3,317474.51
dado blades for 10 table saw,677295.7,709552.81
cow skull,223299.7,237948.12
eyeshadow brushes,334652.4,315220.71
blue ribbon,199462.4,186981.19
electric car jack,443535.2,470619.59
mini cooper accessories,370081.2,335659.61
bissell crosswave accessories,4198482,4116205.69
pit game,246898,329172.74
john deere ride on tractor for kids,2480807.8,2515462.31
comic books,352896.1,447457.15
anti fog spray for glasses,1350233.2,1299250.64
falscara overnighter,1026973.9,1051309.95
ethernet switch 2 port,5455633.5,5282114.10
barbie,21820262,22408629.72
77mm polarizing filter,140192.4,157501.99
wire cart with wheels,79324.8,83238.18
4x10 speakers,126597.6,148029.36
silverstar ultra h11,126597.6,148029.36
mtg prerelease kit,62240.9,64801.71
oh baby neon sign,69820.4,88481.35
18x8.50-8 tire,230185.4,235519.82
black beach towels,118883.2,119591.14
power steering pulley puller/installer,123235.6,140665.97
wood grain filler,139657.2,161552.69
snowmobile trailer ski guides,298453.4,304182.49
knitting needle case,57920.4,59838.85
pasta roller kitchenaid,397221,401721.06
watering can with lights,171489.2,181680.81
honing guide,130601.4,153691.43
emery cloth,155931.7,165917.06
harry styles blanket,175516.9,189934.58
dymo d1 label tape,252424.8,265010.68
futon mattress queen,278589.4,290000.25
brake booster,155654.9,155657.43
brillia,288812.9,314262.66
bamboo comforter,349658,348566.26
kids dj set,240166.7,267802.77
driving shoes women,121409,-12020.78
round mouse pad,123121.9,88274.64
elbow sleeves weight lifting,343827.7,349183.73
jewelry findings,99774,95462.96
mung beans,221534.9,228469.48
jelly jars,294145.5,304152.63
usb vacuum,750830.3,775602.89
star wars bluetooth speaker,296821.6,321717.61
service dog patch,304885,281266.22
boat carpet,568679.8,595859.06
boat ladder,890682.4,863009.69
hair ties for men,301614.9,284728.19
ringmaster costume women,306664.3,259088.07
fentanyl test strips,303772.7,327102.02
dryer sheets free and clear,889673,849114.19
umbrella weights,1411872.9,1407757.05
wired router,833519.9,856071.17
ninja blender replacement parts,410761.4,452052.25
boxing shoes,657268.5,651100.39
cosmetology supplies,378785.6,327854.50
passion fruit,869948,865035.32
dundie award,715215.7,707079.54
gas cap,419430.1,467850.92
sewing box,909365.9,901509.72
magsafe popsocket,837700,854603.93
ice skates,1561719.2,1576898.52
chili lime seasoning,903688.1,885069.74
carbon monoxide detectors,12841157,12339750.32
playing cards,3796306.5,3621872.09
girls long johns,55511.2,65977.42
6 inch caster wheels,64451,65168.25
insinkerator air switch,82622.9,105929.63
super bowl square board,18560.5,-23156.55
medify ma-25 replacement filter,268903.2,283057.25
cotton pillow protectors with zipper,99748.9,115202.85
3 month calendar,83244.7,96535.62
salt lamp cord replacement,82871.3,97758.07
rosin press bags,92106.5,100098.47
betta fish food flakes,98127,110615.51
aleavia body wash,40773.7,15151.59
usb c wall charger with cable,119785.8,135906.40
army duffle bag,102910.1,112179.06
liquid metal,53408.5,81819.20
6x6 post base,351097.1,357652.89
spring pillow covers 20x20,82413.4,-23072.64
wearable air purifier,245907,256874.58
air styler,185324.1,193605.19
professional dresses for work,196520.4,41863.59
sewing ruler,118623.5,130554.18
pink hydroflask straw lid,120498.7,147795.84
bride tribe,102278.1,65273.36
c batteries 4 pack,227044.3,237409.83
ambulance toy,208855,226423.72
sherry,93132.4,80857.52
slim storage,271356.6,281404.03
skin aqua uv super moisture milk,10192.6,-62851.59
iphone 6s screen replacement,418268.4,433472.57
mens diapers xlarge,1546262.2,1519798.73
dark chocolate sea salt,827776.6,799030.04
pokemon mask,208807.1,220627.93
breadsticks,422301.6,411524.45
entry way rug,239857.4,133523.73
felt board,248284.9,247956.17
spin bike accessories,605934.4,631482.10
removable vinyl,354377.7,363192.27
nexgard chewables for dogs flea and tick,138066.7,183350.23
hydrate,896376.6,898468.30
black light bulb,663433.4,661593.15
bath bomb molds,542772.3,546893.89
cable protector,200226.9,220254.75
habanero hot sauce,947453.9,937571.33
rtx 3050,644739.4,722474.91
babys breath artificial flowers,599615.4,616707.01
squirrel feeder,1143974.2,1167155.21
gifts under 5 dollars,663715.2,639646.77
folding stool,1137225.4,1218339.81
under desk bike pedal exerciser,4624818.5,4611728.44
diabetic socks,3327533.8,3175069.21
ski helmet,3757830.5,3627380.36
temporary tattoo,158978.2,609715.06
hair extensions,3851558.2,4119311.87
homeline 20 amp breaker,70169.1,83756.53
8x6.5 to 8x180 wheel adapters,116172.5,134655.57
tennis score keeper for net,105623.9,121997.30
ik foam pro 2,88663.6,115491.90
tahitian noni juice,331634,350187.87
motorola boom 2,121982.7,138037.47
changing lanes rv store,108721.7,137522.92
see through post it notes,24648.4,50798.40
french press filter,65996.7,88833.22
tacoma wheel spacers,212201.5,235895.27
multi collagen peptides,200597.4,214441.11
11x11 frame,128170.6,138210.53
black caulk,98722.5,119561.27
portable carbon monoxide detector,165420.1,188339.97
cloth diaper pail,93516.4,110711.71
combat pants,70186,65309.96
outdoor access point,469822.9,490376.67
styrofoam sheets,78165.4,97006.56
texture roller,59512.4,50286.50
round beach towel,163209.7,143618.33
oculus quest 2 charger,221510.8,207376.62
d6 dice,153716.7,119065.77
dickies overalls,470179.2,481993.00
square picture frame,229875.5,251470.80
brio beardscape,240977.9,230477.31
red food coloring,278973.3,271809.01
clorox 2,502213.6,508496.98
root boost,388286.2,390438.43
portable diffuser,92194.4,63323.58
ar 15 scope,505885.6,532231.84
96 inch shower curtain,504752.4,471965.04
ford ranger accessories,1249644.8,1238672.68
hemostats,428404.6,406566.93
scratch and sniff stickers,564991,547469.53
chest rig,306739.4,322317.06
micro pc,3569054.2,3496080.04
potion bottles,338138.4,351178.76
baby grooming kit,421137.4,442718.25
galaxy tab a 8.0,3231949.5,3251360.65
sensitive toothpaste,1098041.9,1064342.57
hair smoothing cream,1248999.9,1233897.95
aquarium air pump,1635697.8,1599734.05
shop stool,1979150.8,2007077.70
snowboard,1120722.9,1198980.89
one wheel,621046.7,833012.98
planner stickers,1109232.5,1099392.07
gimbal,4182391.5,4252040.12
solar security camera,9789530,9737272.19
iphone 11 pro max screen protector,5655080.5,5237389.59
flameless candles,8820600,8686163.55
commercial trash bags,59649.9,77399.53
gummy stone,38092.8,59541.76
tall leggings for women long 36 inseam,39106.3,10357.57
hanging gift wrap organizer,56928.1,58372.25
solo stove yukon cover,98596.5,108813.36
11x17 binder,241858,252917.11
weighted softball,120878.4,133577.10
kids sports bag,76187.3,76328.14
ginger drops,95394,115270.94
glass calendar,65696.5,85568.72
silk fitted sheet,91076.6,77446.96
antique brass cabinet knobs,112465.5,87407.86
kodak printer ink cartridges,217192.1,236670.46
sunjoy replacement canopy,80680,89208.54
knife screwdriver,87931.9,114687.02
stool with back support,192728.6,186603.79
griddle spatula,161335.1,163963.44
2t,149987.7,129582.92
hdmi splitter 1 in 3 out,144050.7,153578.86
zest it pencil blend solvent,141300.7,167973.56
yoga toe socks,164134.2,160474.04
chocolate covered marshmallows,98619.6,114799.79
vanilla lip balm,93264.3,72719.73
ceramic knobs,90657.1,16954.37
paw patrol tricycle,274831.7,301029.64
pre workout ebt eligible,386634,396682.97
flip up sunglasses,89870.2,104890.37
kimwipes,863689.7,851748.62
honda pioneer 1000-5 accessories,709356.9,654371.97
no scratch spray for cats,246060.6,257595.69
black light switch cover plate,218953.6,210131.65
camo face mask,103159.6,95105.77
black history month decorations,159153.3,144291.47
jeep soft top,698228.1,712039.91
golden raisins,296510.1,304272.77
olive juice,460036.4,466656.23
alice in wonderland gifts,214072.2,143310.29
